OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount,Discount,DiscountAmount,NetSales,Cost,Profit
ORD101167,2021-07-05,CUST14324,PROD1756,5,3134.12,15670.599999999999,0.01,156.706,15513.893999999998,12156.422031819999,3357.4719681799997
ORD101168,2023-11-06,CUST10149,PROD1604,7,4911.4,34379.799999999996,0.12,4125.575999999999,30254.223999999995,24650.705872433704,5603.518127566291
ORD101169,2023-01-29,CUST15874,PROD1620,8,3498.81,27990.48,0.09,2519.1432,25471.3368,15433.336147149274,10038.000652850727
ORD101170,2023-08-05,CUST13206,PROD1305,7,2189.31,15325.17,0.17,2605.2789000000002,12719.8911,8110.325768865183,4609.565331134818
ORD101171,2022-05-07,CUST13528,PROD1625,8,826.58,6612.64,0.0,0.0,6612.64,5634.367339585656,978.2726604143445
ORD101172,2022-06-12,CUST11624,PROD1535,4,109.18,436.72,0.21,91.7112,345.0088,246.41114265920862,98.59765734079139
ORD101173,2023-12-03,CUST12574,PROD1804,1,1178.63,1178.63,0.15,176.7945,1001.8355000000001,852.5775452977965,149.25795470220362
ORD101174,2021-04-06,CUST14428,PROD1461,6,4212.92,25277.52,0.21,5308.2792,19969.2408,12357.011689926103,7612.229110073897
ORD101175,2023-02-16,CUST14269,PROD1251,5,2966.19,14830.95,0.13,1928.0235000000002,12902.926500000001,10719.898511430192,2183.027988569809
ORD101176,2021-07-04,CUST13284,PROD1266,4,2493.95,9975.8,0.14,1396.612,8579.187999999998,5363.108740792829,3216.0792592071693
ORD101177,2021-12-25,CUST15462,PROD1866,2,559.25,1118.5,0.27,301.995,816.505,604.6203136436113,211.88468635638867
ORD101178,2023-06-22,CUST12108,PROD1208,1,1058.92,1058.92,0.06,63.5352,995.3848,877.2048455616246,118.17995443837549
ORD101179,2022-11-21,CUST13947,PROD1954,9,245.93,2213.37,0.07,154.9359,2058.4341,1283.0290161166347,775.4050838833653
ORD101180,2023-09-21,CUST15180,PROD1566,2,1017.01,2034.02,0.17,345.78340000000003,1688.2366,1190.5421524001806,497.69444759981934
ORD101181,2021-02-16,CUST14914,PROD1538,9,405.36,3648.2400000000002,0.2,729.6480000000001,2918.592,2205.009621967153,713.5823780328469
ORD101182,2021-12-03,CUST15797,PROD1834,6,3021.2,18127.199999999997,0.11,1993.9919999999997,16133.207999999997,14033.264360530891,2099.9436394691056
ORD101183,2023-06-02,CUST12263,PROD1502,6,1109.49,6656.9400000000005,0.16,1065.1104,5591.829600000001,3913.0625857630653,1678.7670142369357
ORD101184,2021-01-01,CUST11612,PROD1955,2,4674.27,9348.54,0.07,654.3978000000001,8694.1422,7321.445679200832,1372.696520799168
ORD101185,2022-03-25,CUST13815,PROD1513,6,3374.47,20246.82,0.04,809.8728,19436.9472,15849.895715699922,3587.0514843000765
ORD101186,2021-10-19,CUST14719,PROD1579,3,4980.36,14941.079999999998,0.07,1045.8756,13895.204399999999,9617.151806337366,4278.052593662633
ORD101187,2023-02-21,CUST10577,PROD1913,7,4584.73,32093.109999999997,0.27,8665.1397,23427.970299999997,16452.150942635064,6975.819357364933
ORD101188,2021-03-14,CUST10422,PROD1147,4,3832.21,15328.84,0.24,3678.9216,11649.9184,7657.53395052628,3992.3844494737205
ORD101189,2021-09-30,CUST12763,PROD1980,9,1292.92,11636.28,0.04,465.45120000000003,11170.828800000001,9024.786473820819,2146.042326179182
ORD101190,2022-08-09,CUST15490,PROD1830,5,2923.52,14617.6,0.01,146.17600000000002,14471.424,11127.522429572313,3343.901570427688
ORD101191,2021-02-01,CUST11229,PROD1973,3,1251.64,3754.92,0.03,112.6476,3642.2724000000003,2354.676774708082,1287.5956252919182
ORD101192,2021-12-08,CUST13176,PROD1839,1,194.24,194.24,0.09,17.4816,176.7584,138.9358289858042,37.8225710141958
ORD101193,2022-09-08,CUST10753,PROD1641,1,279.19,279.19,0.24,67.0056,212.18439999999998,159.05234272092468,53.1320572790753
ORD101194,2021-11-24,CUST14842,PROD1985,4,2415.06,9660.24,0.1,966.024,8694.216,5458.028714479192,3236.1872855208085
ORD101195,2022-11-03,CUST10687,PROD1082,4,771.13,3084.52,0.06,185.0712,2899.4488,2569.2335626246922,330.2152373753079
ORD101196,2023-06-21,CUST10722,PROD1041,9,2742.23,24680.07,0.12,2961.6084,21718.4616,18469.960324384,3248.5012756159995
ORD101197,2021-01-30,CUST15662,PROD1155,8,974.81,7798.48,0.04,311.93919999999997,7486.5408,4651.441989428298,2835.0988105717015
ORD101198,2021-05-27,CUST10746,PROD1668,4,4788.75,19155.0,0.14,2681.7000000000003,16473.3,14486.296836328209,1987.0031636717904
ORD101199,2023-05-21,CUST14337,PROD1452,6,3404.76,20428.56,0.2,4085.7120000000004,16342.848000000002,14300.046720645823,2042.8012793541784
ORD101200,2021-12-15,CUST12712,PROD1618,7,4669.23,32684.609999999997,0.11,3595.3070999999995,29089.3029,17821.704105295186,11267.598794704812
ORD101201,2023-02-03,CUST10707,PROD1283,8,4442.85,35542.8,0.05,1777.1400000000003,33765.66,22300.316874408054,11465.34312559195
ORD101202,2021-12-03,CUST10434,PROD1187,4,4103.72,16414.88,0.14,2298.0832000000005,14116.7968,11444.805019853127,2671.9917801468728
ORD101203,2022-05-30,CUST14876,PROD1616,1,220.85,220.85,0.23,50.795500000000004,170.0545,149.71123260412,20.34326739587999
ORD101204,2023-11-20,CUST10483,PROD1623,5,1251.15,6255.75,0.02,125.11500000000001,6130.635,5192.245776664761,938.389223335239
ORD101205,2023-11-12,CUST13518,PROD1473,1,1043.62,1043.62,0.02,20.8724,1022.7475999999999,700.1416660699907,322.6059339300092
ORD101206,2021-02-23,CUST11533,PROD1506,4,2803.96,11215.84,0.1,1121.584,10094.256,6157.814804940366,3936.441195059633
ORD101207,2022-04-12,CUST10169,PROD1132,7,1922.29,13456.029999999999,0.12,1614.7235999999998,11841.3064,8784.665270279325,3056.641129720674
ORD101208,2021-10-13,CUST11020,PROD1270,7,1623.15,11362.050000000001,0.06,681.7230000000001,10680.327000000001,6702.850651177242,3977.476348822759
ORD101209,2023-05-11,CUST14964,PROD1621,1,4878.0,4878.0,0.01,48.78,4829.22,3252.9088410035624,1576.3111589964378
ORD101210,2021-07-07,CUST10847,PROD1072,9,2193.29,19739.61,0.07,1381.7727000000002,18357.8373,14539.941663474645,3817.8956365253543
ORD101211,2024-01-01,CUST15593,PROD1927,2,1174.0,2348.0,0.13,305.24,2042.76,1529.0174724280873,513.7425275719127
ORD101212,2023-06-21,CUST10695,PROD1435,5,4994.34,24971.7,0.02,499.434,24472.266,17449.111760132673,7023.154239867326
ORD101213,2022-02-21,CUST13346,PROD1857,6,2409.13,14454.78,0.21,3035.5038,11419.2762,10037.414718053284,1381.8614819467166
ORD101214,2021-03-24,CUST14013,PROD1292,1,4461.52,4461.52,0.17,758.4584000000001,3703.0616000000005,2436.206649898018,1266.8549501019825
ORD101215,2021-11-15,CUST10031,PROD1654,2,1701.42,3402.84,0.13,442.36920000000003,2960.4708,2209.232011346269,751.2387886537313
ORD101216,2021-01-22,CUST10176,PROD1936,7,1160.57,8123.99,0.16,1299.8384,6824.151599999999,5268.576374756535,1555.575225243464
ORD101217,2022-08-05,CUST12964,PROD1771,6,3171.89,19031.34,0.2,3806.268,15225.072,10605.520406841337,4619.551593158663
ORD101218,2021-08-22,CUST12112,PROD1756,6,3134.12,18804.72,0.3,5641.416,13163.304,10683.195780637476,2480.1082193625243
ORD101219,2021-01-11,CUST13886,PROD1436,6,2938.18,17629.079999999998,0.23,4054.6883999999995,13574.391599999999,11676.469071590978,1897.9225284090207
ORD101220,2021-12-12,CUST11502,PROD1995,7,1697.75,11884.25,0.16,1901.48,9982.77,7611.299881047331,2371.4701189526695
ORD101221,2022-01-04,CUST12315,PROD1851,9,1251.25,11261.25,0.23,2590.0875,8671.1625,7235.227380299567,1435.9351197004335
ORD101222,2023-05-16,CUST12644,PROD1666,9,1253.1,11277.9,0.14,1578.9060000000002,9698.993999999999,5996.776387927276,3702.2176120727227
ORD101223,2023-08-18,CUST10065,PROD1660,2,3485.51,6971.02,0.09,627.3918,6343.6282,4098.838740952168,2244.7894590478318
ORD101224,2021-04-25,CUST14228,PROD1059,2,1542.31,3084.62,0.08,246.7696,2837.8504,2096.05803955488,741.7923604451198
ORD101225,2022-09-01,CUST11928,PROD1597,5,257.86,1289.3000000000002,0.12,154.716,1134.5840000000003,994.2427176308945,140.34128236910578
ORD101226,2022-07-23,CUST15011,PROD1703,7,3439.52,24076.64,0.0,0.0,24076.64,18285.66483926388,5790.975160736118
ORD101227,2021-08-22,CUST15950,PROD1326,3,3802.84,11408.52,0.05,570.426,10838.094000000001,7908.455696162537,2929.6383038374643
ORD101228,2023-08-17,CUST15447,PROD1942,3,2622.36,7867.08,0.04,314.6832,7552.3967999999995,5891.113227758341,1661.2835722416585
ORD101229,2022-11-10,CUST10584,PROD1181,4,3402.73,13610.92,0.29,3947.1668,9663.7532,6159.093937071843,3504.659262928156
ORD101230,2021-12-14,CUST15244,PROD1798,3,2351.25,7053.75,0.02,141.07500000000002,6912.675,5503.209530677999,1409.465469322001
ORD101231,2023-08-13,CUST11748,PROD1784,3,3328.29,9984.869999999999,0.15,1497.7305,8487.1395,5331.674871061285,3155.4646289387147
ORD101232,2021-09-17,CUST12204,PROD1766,8,2213.69,17709.52,0.28,4958.6656,12750.8544,9856.894918777132,2893.959481222868
ORD101233,2023-01-29,CUST13630,PROD1433,7,4645.43,32518.010000000002,0.18,5853.2418,26664.768200000002,21713.574375403994,4951.193824596008
ORD101234,2023-12-06,CUST11892,PROD1518,7,4975.76,34830.32,0.15,5224.548,29605.772,21418.362045121896,8187.409954878105
ORD101235,2021-09-22,CUST12429,PROD1637,2,1136.2,2272.4,0.22,499.928,1772.4720000000002,1547.8480734236969,224.62392657630335
ORD101236,2022-01-16,CUST13093,PROD1082,9,771.13,6940.17,0.11,763.4187000000001,6176.7513,3987.770018775072,2188.981281224928
ORD101237,2023-11-21,CUST10973,PROD1027,6,1792.44,10754.64,0.06,645.2783999999999,10109.3616,6584.101261796007,3525.2603382039933
ORD101238,2023-11-04,CUST14024,PROD1265,3,2809.58,8428.74,0.25,2107.185,6321.555,4773.243860891243,1548.3111391087577
ORD101239,2021-12-01,CUST12642,PROD1282,9,153.73,1383.57,0.02,27.6714,1355.8986,1192.5082251323154,163.3903748676846
ORD101240,2023-09-09,CUST11442,PROD1396,9,987.15,8884.35,0.24,2132.244,6752.106,4842.675114379808,1909.4308856201915
ORD101241,2023-05-28,CUST14329,PROD1961,6,4846.45,29078.699999999997,0.03,872.3609999999999,28206.338999999996,24762.908100509292,3443.430899490704
ORD101242,2021-02-25,CUST11477,PROD1981,6,355.71,2134.2599999999998,0.19,405.50939999999997,1728.7505999999998,1396.9039006420678,331.84669935793204
ORD101243,2022-04-30,CUST15689,PROD1762,8,3843.87,30750.96,0.14,4305.1344,26445.8256,22076.091078656355,4369.734521343646
ORD101244,2021-12-17,CUST10770,PROD1979,8,2819.54,22556.32,0.3,6766.896,15789.423999999999,13916.185862702783,1873.2381372972159
ORD101245,2023-07-20,CUST10305,PROD1699,6,1068.47,6410.82,0.12,769.2983999999999,5641.5216,4353.553763004094,1287.9678369959056
ORD101246,2021-06-09,CUST10001,PROD1382,7,311.75,2182.25,0.29,632.8525,1549.3975,1227.8911338587395,321.5063661412605
ORD101247,2023-09-11,CUST10270,PROD1810,4,3894.55,15578.2,0.12,1869.384,13708.816,10606.471607291642,3102.344392708359
ORD101248,2023-08-09,CUST14516,PROD1580,1,2589.97,2589.97,0.2,517.994,2071.9759999999997,1731.0480295691004,340.9279704308992
ORD101249,2021-05-26,CUST13214,PROD1318,4,3616.84,14467.36,0.19,2748.7984,11718.5616,7992.315511191615,3726.246088808386
ORD101250,2023-10-18,CUST10863,PROD1837,8,2161.34,17290.72,0.03,518.7216,16771.9984,14028.34015539538,2743.6582446046195
ORD101251,2022-09-25,CUST15972,PROD1610,8,3608.85,28870.8,0.22,6351.576,22519.224,18332.082571433097,4187.141428566902
ORD101252,2023-03-29,CUST15105,PROD1192,2,3023.65,6047.3,0.06,362.838,5684.462,4437.403891623842,1247.058108376158
ORD101253,2023-11-15,CUST12739,PROD1226,7,833.22,5832.54,0.12,699.9048,5132.6352,3139.3122816546993,1993.3229183453004
ORD101254,2022-04-08,CUST12914,PROD1450,1,2846.32,2846.32,0.23,654.6536000000001,2191.6664,1824.2624395279609,367.4039604720392
ORD101255,2023-07-17,CUST15156,PROD1181,2,3402.73,6805.46,0.28,1905.5288000000003,4899.9312,3134.622137630622,1765.309062369378
ORD101256,2023-02-28,CUST10106,PROD1931,8,4310.87,34486.96,0.17,5862.7832,28624.1768,25435.2024005923,3188.9743994077
ORD101257,2021-06-25,CUST15944,PROD1326,4,3802.84,15211.36,0.16,2433.8176000000003,12777.5424,7978.909906816321,4798.632493183679
ORD101258,2021-10-17,CUST13168,PROD1604,3,4911.4,14734.199999999999,0.15,2210.1299999999997,12524.07,10220.676534147306,2303.393465852694
ORD101259,2022-11-19,CUST15229,PROD1654,2,1701.42,3402.84,0.24,816.6816,2586.1584000000003,1831.3304128193922,754.827987180608
ORD101260,2023-02-23,CUST14644,PROD1202,6,2612.15,15672.900000000001,0.3,4701.87,10971.030000000002,9004.00240878154,1967.0275912184625
ORD101261,2023-07-04,CUST12599,PROD1401,4,2129.96,8519.84,0.19,1618.7696,6901.0704000000005,5215.040997794217,1686.0294022057833
ORD101262,2023-03-05,CUST15716,PROD1643,3,3759.18,11277.539999999999,0.11,1240.5294,10037.0106,7917.711562491539,2119.299037508461
ORD101263,2022-09-20,CUST15933,PROD1471,3,3505.34,10516.02,0.07,736.1214000000001,9779.8986,6089.26826216309,3690.6303378369103
ORD101264,2023-08-05,CUST12235,PROD1778,3,965.41,2896.23,0.06,173.7738,2722.4562,2422.832819155476,299.62338084452404
ORD101265,2021-04-19,CUST12799,PROD1645,8,3374.36,26994.88,0.26,7018.6688,19976.2112,12008.778123770051,7967.4330762299505
ORD101266,2023-08-19,CUST11511,PROD1889,9,2803.58,25232.22,0.3,7569.666,17662.554,15584.516284956106,2078.0377150438944
ORD101267,2021-03-04,CUST15473,PROD1178,9,4766.86,42901.74,0.21,9009.365399999999,33892.374599999996,26113.229271004835,7779.1453289951605
ORD101268,2021-04-20,CUST10018,PROD1697,5,2550.45,12752.25,0.29,3698.1524999999997,9054.0975,6133.979432189034,2920.118067810966
ORD101269,2021-09-08,CUST10858,PROD1955,1,4674.27,4674.27,0.1,467.4270000000001,4206.843000000001,3328.9519811207865,877.8910188792142
ORD101270,2022-11-16,CUST11416,PROD1017,5,3622.07,18110.350000000002,0.19,3440.9665000000005,14669.383500000002,11762.925940352266,2906.4575596477353
ORD101271,2023-01-17,CUST15380,PROD1462,1,4727.99,4727.99,0.15,709.1985,4018.7915,3291.7900819847378,727.0014180152621
ORD101272,2021-11-13,CUST13032,PROD1834,9,3021.2,27190.8,0.14,3806.7120000000004,23384.088,14145.767368530469,9238.32063146953
ORD101273,2021-05-14,CUST14505,PROD1912,8,507.77,4062.16,0.19,771.8104,3290.3496,2944.3190667536364,346.0305332463636
ORD101274,2023-07-08,CUST11426,PROD1608,7,1246.97,8728.79,0.09,785.5911000000001,7943.198900000001,6238.3809429010835,1704.8179570989178
ORD101275,2022-07-31,CUST15789,PROD1545,2,2763.1,5526.2,0.19,1049.978,4476.222,3192.7139504374895,1283.5080495625102
ORD101276,2023-02-06,CUST12531,PROD1925,2,358.1,716.2,0.2,143.24,572.96,441.86395310921654,131.0960468907835
ORD101277,2023-02-09,CUST14719,PROD1402,4,4888.2,19552.8,0.25,4888.2,14664.599999999999,9583.705398127513,5080.8946018724855
ORD101278,2022-01-26,CUST14751,PROD1392,9,988.11,8892.99,0.22,1956.4578,6936.5322,4676.471037420305,2260.0611625796946
ORD101279,2022-09-15,CUST14863,PROD1935,9,4075.32,36677.880000000005,0.1,3667.7880000000005,33010.092000000004,20655.531986089718,12354.560013910286
ORD101280,2023-04-05,CUST14038,PROD1299,8,1999.08,15992.64,0.14,2238.9696000000004,13753.670399999999,11880.00917657471,1873.6612234252898
ORD101281,2021-06-08,CUST14113,PROD1350,5,3679.77,18398.85,0.04,735.954,17662.895999999997,11930.93360013143,5731.962399868567
ORD101282,2022-01-02,CUST12231,PROD1186,7,358.84,2511.8799999999997,0.08,200.95039999999997,2310.9295999999995,1899.3834061292416,411.54619387075786
ORD101283,2021-07-03,CUST12452,PROD1346,9,1077.37,9696.329999999998,0.16,1551.4127999999998,8144.917199999998,5556.947990358809,2587.969209641189
ORD101284,2021-04-07,CUST12846,PROD1622,3,4815.16,14445.48,0.03,433.3644,14012.1156,9020.952309886883,4991.163290113116
ORD101285,2022-07-13,CUST13202,PROD1408,4,117.2,468.8,0.17,79.69600000000001,389.104,246.085066516209,143.018933483791
ORD101286,2022-08-16,CUST11816,PROD1758,2,2879.11,5758.22,0.12,690.9864,5067.2336000000005,4348.057883459453,719.1757165405479
ORD101287,2023-08-03,CUST11780,PROD1070,9,947.32,8525.880000000001,0.01,85.25880000000001,8440.621200000001,5367.5685731327785,3073.052626867223
ORD101288,2022-01-24,CUST14103,PROD1820,7,3914.87,27404.09,0.13,3562.5317,23841.5583,14928.266678145497,8913.291621854503
ORD101289,2023-06-05,CUST10704,PROD1943,6,412.99,2477.94,0.08,198.23520000000002,2279.7048,1374.2207248600098,905.4840751399902
ORD101290,2023-07-11,CUST11341,PROD1326,5,3802.84,19014.2,0.02,380.28400000000005,18633.916,13228.81352964826,5405.102470351741
ORD101291,2021-07-15,CUST13462,PROD1211,7,1939.94,13579.58,0.09,1222.1622,12357.4178,10909.204520472069,1448.2132795279304
ORD101292,2023-07-16,CUST13590,PROD1308,3,1856.0,5568.0,0.09,501.12,5066.88,4421.33393939332,645.5460606066799
ORD101293,2022-07-30,CUST11159,PROD1107,5,3521.34,17606.7,0.11,1936.737,15669.963,9942.83929258678,5727.1237074132205
ORD101294,2021-04-06,CUST14626,PROD1176,2,4781.53,9563.06,0.11,1051.9366,8511.1234,5138.5772851749725,3372.546114825028
ORD101295,2022-04-09,CUST13722,PROD1426,5,4214.16,21070.8,0.13,2739.204,18331.595999999998,15129.10754848567,3202.4884515143276
ORD101296,2021-02-13,CUST13438,PROD1739,7,274.2,1919.3999999999999,0.03,57.581999999999994,1861.8179999999998,1288.2722808862159,573.5457191137839
ORD101297,2021-12-25,CUST13560,PROD1530,7,3092.67,21648.690000000002,0.0,0.0,21648.690000000002,18410.112955441266,3238.577044558737
ORD101298,2023-05-20,CUST13082,PROD1833,9,3944.1,35496.9,0.22,7809.318,27687.582000000002,18401.96527496894,9285.616725031061
ORD101299,2023-06-12,CUST11715,PROD1417,3,307.57,922.71,0.1,92.27100000000002,830.4390000000001,620.8881654341012,209.55083456589887
ORD101300,2023-07-11,CUST12243,PROD1247,8,2654.97,21239.76,0.18,3823.1567999999997,17416.603199999998,10622.104344980591,6794.498855019407
ORD101301,2022-05-16,CUST11760,PROD1208,5,1058.92,5294.6,0.09,476.514,4818.086,4184.095495767231,633.9905042327691
ORD101302,2023-01-24,CUST15442,PROD1215,7,1929.19,13504.33,0.3,4051.299,9453.030999999999,6176.54238076155,3276.4886192384492
ORD101303,2023-04-13,CUST14007,PROD1712,1,4808.5,4808.5,0.09,432.765,4375.735,3012.3037126103036,1363.431287389696
ORD101304,2023-11-17,CUST11796,PROD1437,1,307.12,307.12,0.18,55.2816,251.8384,187.34513410624126,64.49326589375875
ORD101305,2022-03-08,CUST12675,PROD1768,4,1612.18,6448.72,0.07,451.41040000000004,5997.3096000000005,4086.450729841838,1910.8588701581625
ORD101306,2021-12-01,CUST15781,PROD1617,5,3409.09,17045.45,0.16,2727.2720000000004,14318.178,8763.427010766276,5554.750989233724
ORD101307,2023-10-31,CUST13236,PROD1987,3,190.33,570.99,0.17,97.06830000000001,473.9217,288.4883844228402,185.43331557715976
ORD101308,2023-06-09,CUST15898,PROD1310,6,2645.32,15871.920000000002,0.05,793.5960000000001,15078.324000000002,13367.898919743848,1710.4250802561546
ORD101309,2022-05-30,CUST10043,PROD1782,3,135.54,406.62,0.04,16.2648,390.3552,272.3308748254413,118.02432517455873
ORD101310,2022-12-15,CUST10488,PROD1382,5,311.75,1558.75,0.29,452.03749999999997,1106.7125,775.0501071149512,331.6623928850489
ORD101311,2023-08-15,CUST14276,PROD1980,1,1292.92,1292.92,0.27,349.08840000000004,943.8316,827.6176065959183,116.21399340408163
ORD101312,2022-09-02,CUST13148,PROD1270,3,1623.15,4869.450000000001,0.2,973.8900000000002,3895.5600000000004,3314.5220486823373,581.0379513176631
ORD101313,2021-05-30,CUST14723,PROD1120,7,2984.35,20890.45,0.26,5431.517000000001,15458.933,12461.175075580983,2997.7579244190183
ORD101314,2021-11-29,CUST10956,PROD1406,3,3409.24,10227.72,0.03,306.8316,9920.8884,7912.4216787932155,2008.4667212067843
ORD101315,2023-07-10,CUST12114,PROD1244,5,4803.23,24016.149999999998,0.22,5283.553,18732.596999999998,15741.4830777154,2991.1139222845977
ORD101316,2021-09-01,CUST15644,PROD1065,7,2047.52,14332.64,0.09,1289.9376,13042.7024,8486.399110818942,4556.303289181058
ORD101317,2023-02-12,CUST11115,PROD1941,2,545.4,1090.8,0.16,174.528,916.2719999999999,732.3601356509748,183.9118643490251
ORD101318,2022-12-25,CUST11781,PROD1227,3,2303.66,6910.98,0.23,1589.5254,5321.454599999999,3349.9598524319813,1971.4947475680178
ORD101319,2022-05-08,CUST12826,PROD1881,4,1916.94,7667.76,0.01,76.6776,7591.0824,4842.760013901931,2748.322386098069
ORD101320,2021-10-25,CUST10650,PROD1136,5,366.61,1833.0500000000002,0.21,384.94050000000004,1448.1095,974.326924713929,473.78257528607105
ORD101321,2021-11-12,CUST11876,PROD1193,9,1508.03,13572.27,0.13,1764.3951000000002,11807.8749,9599.107225668093,2208.767674331908
ORD101322,2022-03-18,CUST15363,PROD1705,9,2899.92,26099.28,0.13,3392.9064,22706.3736,19703.763549187675,3002.6100508123236
ORD101323,2021-09-05,CUST10340,PROD1657,4,3589.72,14358.88,0.27,3876.8976000000002,10481.982399999999,8461.432351956339,2020.5500480436604
ORD101324,2023-09-01,CUST12950,PROD1656,9,3046.41,27417.69,0.26,7128.5994,20289.0906,14709.325061770158,5579.765538229842
ORD101325,2023-08-08,CUST15904,PROD1488,4,3211.26,12845.04,0.02,256.9008,12588.139200000001,9492.695196972776,3095.4440030272253
ORD101326,2022-07-28,CUST13375,PROD1583,2,123.52,247.04,0.19,46.937599999999996,200.1024,162.8228705914319,37.279529408568095
ORD101327,2023-11-02,CUST12445,PROD1353,1,2566.03,2566.03,0.13,333.5839,2232.4461,1750.203289698411,482.2428103015891
ORD101328,2023-01-06,CUST12750,PROD1929,7,2954.5,20681.5,0.04,827.26,19854.24,15066.196649666806,4788.043350333195
ORD101329,2023-09-18,CUST12144,PROD1964,4,752.81,3011.24,0.26,782.9223999999999,2228.3176,1495.2852145370507,733.0323854629492
ORD101330,2023-07-03,CUST11354,PROD1703,8,3439.52,27516.16,0.02,550.3232,26965.8368,21170.562353230915,5795.274446769086
ORD101331,2021-04-02,CUST13276,PROD1555,8,1997.93,15983.44,0.01,159.83440000000002,15823.6056,9582.782714239316,6240.822885760685
ORD101332,2023-09-30,CUST10448,PROD1156,8,1943.12,15544.96,0.06,932.6976,14612.2624,11222.454154242952,3389.808245757047
ORD101333,2023-04-11,CUST15537,PROD1957,6,2735.41,16412.46,0.09,1477.1213999999998,14935.3386,12638.634855024608,2296.7037449753916
ORD101334,2021-12-24,CUST14172,PROD1475,9,932.21,8389.89,0.02,167.7978,8222.0922,5376.632997923353,2845.459202076646
ORD101335,2021-09-11,CUST14991,PROD1015,4,414.56,1658.24,0.19,315.0656,1343.1743999999999,851.9259945912994,491.2484054087005
ORD101336,2021-03-15,CUST14644,PROD1077,5,3638.56,18192.8,0.13,2365.064,15827.735999999999,14103.629368301341,1724.106631698658
ORD101337,2021-03-18,CUST10797,PROD1051,4,1674.15,6696.6,0.12,803.592,5893.008000000001,5026.965657927491,866.0423420725101
ORD101338,2021-10-05,CUST13496,PROD1513,5,3374.47,16872.35,0.04,674.894,16197.455999999998,11185.96875216144,5011.487247838559
ORD101339,2023-07-05,CUST15548,PROD1503,2,3308.67,6617.34,0.13,860.2542000000001,5757.0858,3814.4828639503075,1942.6029360496923
ORD101340,2021-06-05,CUST15604,PROD1743,5,1361.32,6806.599999999999,0.12,816.7919999999999,5989.807999999999,4194.134294826255,1795.6737051737437
ORD101341,2023-04-30,CUST14910,PROD1060,8,3840.21,30721.68,0.12,3686.6016,27035.0784,19718.50731206805,7316.571087931949
ORD101342,2022-03-26,CUST12182,PROD1131,9,960.52,8644.68,0.07,605.1276,8039.5524000000005,6804.073159819544,1235.4792401804561
ORD101343,2022-10-31,CUST15679,PROD1381,7,1895.64,13269.480000000001,0.03,398.0844,12871.395600000002,8646.503115812811,4224.89248418719
ORD101344,2022-09-20,CUST13326,PROD1563,7,556.75,3897.25,0.08,311.78000000000003,3585.47,2926.6525047943187,658.8174952056811
ORD101345,2021-05-14,CUST10645,PROD1808,6,4004.87,24029.22,0.2,4805.844,19223.376,16893.258585886124,2330.1174141138763
ORD101346,2021-11-19,CUST15921,PROD1691,2,4666.32,9332.64,0.02,186.65279999999998,9145.9872,6528.89646343557,2617.09073656443
ORD101347,2022-04-04,CUST10719,PROD1542,9,787.31,7085.789999999999,0.11,779.4368999999999,6306.353099999999,3833.090171774127,2473.262928225872
ORD101348,2022-09-08,CUST11522,PROD1409,5,296.1,1480.5,0.15,222.075,1258.425,1067.5029588650361,190.92204113496382
ORD101349,2022-01-19,CUST11069,PROD1154,6,3095.4,18572.4,0.29,5385.996,13186.404000000002,10714.271775304052,2472.13222469595
ORD101350,2021-05-20,CUST15562,PROD1632,1,2470.03,2470.03,0.25,617.5075,1852.5225,1194.3600497035968,658.1624502964032
ORD101351,2021-05-26,CUST14743,PROD1050,5,3816.39,19081.95,0.27,5152.1265,13929.8235,10852.330818941411,3077.4926810585894
ORD101352,2023-12-06,CUST14887,PROD1993,6,2830.99,16985.94,0.25,4246.485,12739.454999999998,10795.986670288838,1943.4683297111605
ORD101353,2023-10-30,CUST14674,PROD1094,2,921.31,1842.62,0.18,331.67159999999996,1510.9484,988.627957924072,522.320442075928
ORD101354,2021-12-20,CUST13075,PROD1687,7,3117.38,21821.66,0.26,5673.6316,16148.0284,10768.644774255095,5379.383625744904
ORD101355,2022-06-18,CUST13807,PROD1522,4,425.8,1703.2,0.17,289.54400000000004,1413.656,933.7685086669273,479.8874913330726
ORD101356,2022-09-24,CUST13361,PROD1903,5,2115.6,10578.0,0.11,1163.58,9414.42,8465.92157213174,948.4984278682605
ORD101357,2023-03-25,CUST12156,PROD1523,3,4769.93,14309.79,0.11,1574.0769,12735.7131,8518.36430402491,4217.348795975091
ORD101358,2021-03-19,CUST14555,PROD1354,5,4638.45,23192.25,0.17,3942.6825000000003,19249.5675,13091.159588540218,6158.407911459783
ORD101359,2022-07-25,CUST12313,PROD1044,4,3056.13,12224.52,0.24,2933.8848,9290.6352,5707.959091676979,3582.6761083230213
ORD101360,2022-06-19,CUST15257,PROD1801,6,4407.06,26442.36,0.04,1057.6944,25384.6656,22718.857767609803,2665.8078323901973
ORD101361,2023-10-17,CUST13505,PROD1204,2,2800.05,5600.1,0.01,56.001000000000005,5544.099,3736.868255682287,1807.2307443177133
ORD101362,2022-01-21,CUST14139,PROD1730,3,1068.16,3204.4800000000005,0.24,769.0752000000001,2435.4048000000003,1991.113775930987,444.29102406901325
ORD101363,2022-12-25,CUST15629,PROD1839,1,194.24,194.24,0.19,36.9056,157.33440000000002,95.64524321171041,61.68915678828961
